School Year,System Id,System Name,AJC_ATL_metro_ID,School Id,School Name,Grade Configuration,Grade Cluster,CCRPI Score,Achievement Points,Progress Points,Achievement Gap Points,ETB Points,EL/ED/SWD Performance Points,Challenge Points
2012,660,Fulton County,Y,1010,Cliftondale Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,82.8,56.4,10,11.3,1.5,3.6,5.1
2012,660,Fulton County,Y,0303,Cogburn Woods Elementary School ,"PK, KK, 01, 02, 03, 04, 05",E,97.4,67.6,10.6,15,1.5,2.7,4.2
2012,660,Fulton County,Y,5052,Conley Hills Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.2,47,10.9,6,1,3.3,4.3
2012,660,Fulton County,Y,0193,Crabapple Crossing Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,99.2,69.3,11.9,15,1.5,1.5,3
2012,660,Fulton County,Y,0184,Crabapple Middle School,"06, 07, 08",M,96.5,67.9,10.8,15,0.5,2.3,2.8
2012,660,Fulton County,Y,0102,Creek View Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.1,68,10.2,15,1.5,2.4,3.9
2012,660,Fulton County,Y,0291,Creekside High School,"09, 10, 11, 12",H,54.7,37.4,8.9,8.4,0,0,0
2012,660,Fulton County,Y,0180,Dolvin Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.8,68.3,10.7,15,1.5,2.3,3.8
2012,660,Fulton County,Y,0207,Dunwoody Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,90.3,59.5,9.9,12,1.5,7.4,8.9
2012,660,Fulton County,Y,4069,E. C. West Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,77.9,53.1,10.9,10.5,1,2.4,3.4
2012,660,Fulton County,Y,0302,Elkins Pointe Middle School,"06, 07, 08",M,90.9,62.4,10.5,13.5,0.5,4,4.5
2012,660,Fulton County,Y,0114,Feldwood Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,80.3,51.7,10,12.8,0.5,5.3,5.8
2012,660,Fulton County,Y,0295,Findley Oaks Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,99.2,69.5,11.1,15,1.5,2.1,3.6
2012,660,Fulton County,Y,0602,Fulton Science Academy,"06, 07, 08",M,91.4,62.7,12,15,0.5,1.2,1.7
2012,660,Fulton County,Y,0506,Fulton Science Academy High School,"09, 10, 11, 12",H,87.2,59.5,12.7,15,0,0,0
2012,660,Fulton County,Y,0115,Fulton Sunshine Charter Elementary,"KK, 01, 02, 03, 04, 05",E,97.8,68.7,11.5,15,1,1.6,2.6
2012,660,Fulton County,Y,0307,Georgia Baptist Chidlren's Home and Family Ministries,"03, 04, 05, 06, 07, 08, 09, 10",H,NA,NA,NA,NA,NA,NA,NA
2012,660,Fulton County,Y,0307,Georgia Baptist Chidlren's Home and Family Ministries,"03, 04, 05, 06, 07, 08, 09, 10",M,NA,NA,NA,NA,NA,NA,NA
2012,660,Fulton County,Y,0307,Georgia Baptist Chidlren's Home and Family Ministries,"03, 04, 05, 06, 07, 08, 09, 10",E,NA,NA,NA,NA,NA,NA,NA
2012,660,Fulton County,Y,0276,Gullatt Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65.5,48.7,9,6.8,0,1,1
2012,660,Fulton County,Y,0501,Hamilton E. Holmes Elementary,"PK, KK, 01, 02, 03, 04, 05",E,60.7,47.1,7.4,3.8,0.5,1.9,2.4
2012,660,Fulton County,Y,0118,Hapeville Charter Career Academy,"09, 10, 11",H,49.8,38.2,6.9,4.7,0,0,0
2012,660,Fulton County,Y,0605,Hapeville Charter Middle School,"06, 07, 08",M,75.6,52.4,8.7,9.8,0,4.7,4.7
2012,660,Fulton County,Y,0192,Hapeville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,70.6,49,9.5,10.5,1,0.6,1.6
2012,660,Fulton County,Y,0384,Haynes Bridge Middle School,"06, 07, 08",M,94.2,64,10.5,15,0.5,4.2,4.7
2012,660,Fulton County,Y,3056,Heards Ferry Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,95.8,67.6,10,15,1.5,1.7,3.2
2012,660,Fulton County,Y,0103,Hembree Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,100.3,67.2,12,15,1.5,4.6,6.1
2012,660,Fulton County,Y,0301,Heritage Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.9,41.6,9.8,10.5,1,0,1
2012,660,Fulton County,Y,4056,High Point Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,85,59.7,10.3,11.3,0.5,3.2,3.7
2012,660,Fulton County,Y,0202,Hillside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,89.8,61.6,10.9,12.8,1.5,3,4.5
2012,660,Fulton County,Y,0284,Holcomb Bridge Middle School,"06, 07, 08",M,86.4,60.2,10.4,12,0.5,3.3,3.8
2012,660,Fulton County,Y,0105,Hopewell Middle School,"06, 07, 08",M,93.8,64.8,10.5,15,1,2.5,3.5
2012,660,Fulton County,Y,0386,Independence Alternative School,"09, 10, 11, 12",H,68.5,43.2,10.3,15,0,0,0
2012,660,Fulton County,Y,1310,Ison Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,81.6,54.8,9.6,11.3,1,4.9,5.9
2012,660,Fulton County,Y,0175,Jackson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,80.6,55,10.2,11.3,1.5,2.6,4.1
2012,660,Fulton County,Y,0910,Johns Creek High School,"09, 10, 11, 12",H,90.9,63.7,11.2,15,0,1,1
2012,660,Fulton County,Y,0204,KIPP South Fulton Academy School,"05, 06, 07, 08",M,92.7,59,10.9,15,0.5,7.3,7.8
2012,660,Fulton County,Y,0204,KIPP South Fulton Academy School,"05, 06, 07, 08",E,83,57.6,10.9,9,0,5.5,5.5
2012,660,Fulton County,Y,0909,Lake Forest Elementary,"PK, KK, 01, 02, 03, 04, 05",E,80,52.7,8.5,10.5,1,7.3,8.3
2012,660,Fulton County,Y,0190,Lake Windward Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,96.9,66.8,11.4,15,1.5,2.2,3.7
2012,660,Fulton County,Y,1110,Langston Hughes High School,"09, 10, 11, 12",H,56.8,40.5,8.3,6.6,0,1.4,1.4
2012,660,Fulton County,Y,3058,Lee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,74.3,51.4,9.9,9.8,0.5,2.7,3.2
2012,660,Fulton County,Y,0503,Liberty Point Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.3,43.8,8.6,10.5,0.5,0.9,1.4
2012,660,Fulton County,Y,0116,Main Street Charter Academy Elementary,"KK, 01, 02, 03, 04, 05",E,73,54.6,7.7,9,0.5,1.2,1.7
2012,660,Fulton County,Y,0117,Main Street Charter Academy Middle,"06, 07",M,66.4,48.9,7.8,8.3,0,1.4,1.4
2012,660,Fulton County,Y,0299,Manning Oaks Elementary School ,"PK, KK, 01, 02, 03, 04, 05",E,91.1,60.3,10.7,14.3,1,4.8,5.8
2012,660,Fulton County,Y,0383,McClarin Alternative School,"09, 10, 11, 12",H,44.6,26.6,7.7,10.3,0,0,0
2012,660,Fulton County,Y,0189,McNair Middle School,"06, 07, 08",M,65.1,41.4,9,11.3,0.5,2.9,3.4
2012,660,Fulton County,Y,0491,Medlock Bridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.8,68.6,11.1,15,1.5,2.6,4.1
2012,660,Fulton County,Y,0106,Milton High School,"09, 10, 11, 12",H,93.5,65.5,11.7,15,0.5,0.8,1.3
2012,660,Fulton County,Y,4060,Mimosa Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,74.2,52.2,9.1,7.5,1,4.4,5.4
2012,660,Fulton County,Y,5060,Mount Olive Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.3,48.6,8.4,5.3,1,0,1
2012,660,Fulton County,Y,0373,Mountain Park Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.8,68.8,10.1,15,2,1.9,3.9
2012,660,Fulton County,Y,0195,New Prospect Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,94.9,66.1,10.7,15,0.5,2.6,3.1
2012,660,Fulton County,Y,0275,Nolan Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.3,46.5,8.3,6,1.5,0,1.5
2012,660,Fulton County,Y,4062,North Springs High School,"09, 10, 11, 12",H,76.2,51,9.6,13.1,0,2.5,2.5
2012,660,Fulton County,Y,0203,Northview High School,"09, 10, 11, 12",H,93.3,64.9,11.8,15,0.5,1.1,1.6
2012,660,Fulton County,Y,0597,Northwestern Middle School,"06, 07, 08",M,96.8,68.8,10.6,15,0.5,1.9,2.4
2012,660,Fulton County,Y,0197,Northwood Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,96.6,66,10.5,15,1.5,3.6,5.1
2012,660,Fulton County,Y,1064,Oak Knoll Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,78.2,51.5,11.5,10.5,1.5,3.2,4.7
2012,660,Fulton County,Y,0206,Oakley Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,75.3,48.8,9.8,10.5,0.5,5.7,6.2
2012,660,Fulton County,Y,0701,Ocee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.7,67.8,11.7,15,1.5,2.7,4.2
2012,660,Fulton County,Y,0292,Palmetto Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,79.8,52.2,9,12,1,5.6,6.6
2012,660,Fulton County,Y,3064,Parklane Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64,45.5,8.7,6.8,1,2,3
2012,660,Fulton County,Y,0803,Paul D. West Middle School,"06, 07, 08",M,62.1,46.4,8.6,6,0.5,0.6,1.1
2012,660,Fulton County,Y,0390,Randolph Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.6,48.4,8.2,7.5,0.5,0,0.5
2012,660,Fulton County,Y,0109,Renaissance ES,"PK, KK, 01, 02, 03, 04, 05",E,68.4,52.1,9,6.8,0.5,0,0.5
2012,685,Lamar County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,74.4,47.9,10.5,12.2,0,3.8,3.8
2012,660,Fulton County,Y,0107,Renaissance Middle School ,"06, 07, 08",M,68.5,50,8.6,8.3,0.5,1.1,1.6
2012,660,Fulton County,Y,0286,Ridgeview Charter School,"06, 07, 08",M,78.3,58,8.9,10.5,0.5,0.4,0.9
2012,660,Fulton County,Y,0397,River Eves Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,92.4,61.6,10.5,15,1.5,3.8,5.3
2012,660,Fulton County,Y,0402,River Trail Middle School,"06, 07, 08",M,96.6,67.7,11.3,15,1,1.6,2.6
2012,660,Fulton County,Y,3066,Riverwood International Charter School,"09, 10, 11, 12",H,75.8,54.5,9.7,10.3,0,1.3,1.3
2012,660,Fulton County,Y,0191,Roswell High School,"09, 10, 11, 12",H,81.8,56.4,10.6,13.1,0.5,1.2,1.7
2012,660,Fulton County,Y,1067,Roswell North Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.8,61,10.2,11.3,1.5,2.8,4.3
2012,660,Fulton County,Y,0273,S. L. Lewis Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.8,47.4,8.9,7.5,1,0,1
2012,660,Fulton County,Y,0505,Sandtown Middle School ,"06, 07, 08",M,76.9,52.3,9.4,11.3,0.5,3.4,3.9
2012,660,Fulton County,Y,0603,Sandy Springs Middle School,"06, 07, 08",M,75.2,51,9.2,12,0.5,2.5,3
2012,660,Fulton County,Y,0398,Shakerag Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.7,69.3,10.8,15,1.5,2.1,3.6
2012,660,Fulton County,Y,0104,Spalding Drive Elementary,"PK, KK, 01, 02, 03, 04, 05",E,80.3,58.4,9.2,10.5,0.5,1.7,2.2
2012,660,Fulton County,Y,0297,State Bridge Crossing Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.1,68.2,11,15,1.5,2.4,3.9
2012,660,Fulton County,Y,0199,Stonewall Tell Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,90.6,60.7,10.6,12.8,1,5.5,6.5
2012,660,Fulton County,Y,0100,Summit Hill Elementary,"PK, KK, 01, 02, 03, 04, 05",E,94.4,67.6,9.7,15,0.5,1.6,2.1
2012,776,Gainesville City,N,0210,Wood's Mill Academy,"07, 08, 09, 10, 11, 12",M,NA,NA,NA,NA,NA,NA,NA
2012,776,Gainesville City,N,0193,Centennial Arts Academy,"KK, 01, 02, 03, 04, 05",E,86.5,58.2,10,12,1,5.3,6.3
2012,776,Gainesville City,N,0104,New Holland Core Knowledge Academy,"PK, KK, 01, 02, 03, 04, 05",E,84.7,54.8,11.4,10.5,1.5,6.5,8
2012,776,Gainesville City,N,2050,Enota Multiple Intelligences Academy,"PK, KK, 01, 02, 03, 04, 05",E,82.9,54.2,9.7,10.5,2,6.5,8.5
2012,776,Gainesville City,N,0204,Gainesville Exploration Academy,"KK, 01, 02, 03, 04, 05",E,82.9,53,11.3,12,1,5.6,6.6
2012,776,Gainesville City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,76.1,53.2,10.4,8.3,0,4.2,4.2
2012,776,Gainesville City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,75.3,52.7,10.1,12,0,0.5,0.5
2012,687,Laurens County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,74.4,49.2,9.1,13.1,0,3,3
2012,776,Gainesville City,N,0110,Gainesville Middle School,"06, 07, 08",M,76,52.9,10.1,12,0.5,0.5,1
2012,776,Gainesville City,N,3050,Gainesville High School,"09, 10, 11, 12",H,74.6,49.3,10,11.3,0.5,3.5,4
2012,776,Gainesville City,N,2550,Fair Street International Baccalaureate World School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,42.6,9.7,4.5,1.5,0,1.5
2012,776,Gainesville City,N,0210,Wood's Mill Academy,"07, 08, 09, 10, 11, 12",H,42.3,19.6,7.2,15,0.5,0,0.5
2012,661,Gilmer County,N,0107,Clear Creek Middle School,"07, 08",M,88,60.7,10.4,12.8,0,4.1,4.1
2012,661,Gilmer County,N,0112,Gilmer Middle School,"05, 06",E,83.5,58.7,10.3,9.8,1,3.7,4.7
2012,661,Gilmer County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,84.6,59.6,10.8,10.5,0,3.7,3.7
2012,661,Gilmer County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,77.5,55.1,9.6,11.3,0,1.5,1.5
2012,772,Dalton City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,74.3,53.1,9.4,10.3,0,1.5,1.5
2012,661,Gilmer County,N,0112,Gilmer Middle School,"05, 06",M,77,52.6,11.8,9.8,0.5,2.3,2.8
2012,661,Gilmer County,N,0103,Mountain View Elementary,"KK, 01, 02, 03, 04",E,74.4,52.8,9.4,9.8,1,1.4,2.4
2012,661,Gilmer County,N,0196,Gilmer High School,"09, 10, 11, 12",H,66.9,49.4,7.6,8.4,0.5,1,1.5
2012,661,Gilmer County,N,0212,Ellijay Elementary,"PK, KK, 01, 02, 03, 04",E,66.1,45.8,8.5,9.8,1,1,2
2012,662,Glascock County,N,0196,Glascock County Consolidated School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,83.2,56.6,9.5,12,0.5,4.6,5.1
2012,662,Glascock County,N,0196,Glascock County Consolidated School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,81.8,56,10.6,11.3,0.5,3.4,3.9
2012,662,Glascock County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,82.7,56.6,9.5,12,0,4.6,4.6
2012,662,Glascock County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,81.3,56,10.6,11.3,0,3.4,3.4
2012,686,Lanier County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,74.3,48.9,9.3,12.2,0,3.9,3.9
2012,662,Glascock County,N,0196,Glascock County Consolidated School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,77.1,51.2,9.9,13.1,0,2.9,2.9
2012,663,Glynn County,N,0107,"Morningstar Treatment Services, Inc. Youth Estate","02, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,NA,NA,NA,NA,NA,NA,NA
2012,663,Glynn County,N,0107,"Morningstar Treatment Services, Inc. Youth Estate","02, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,NA
2012,663,Glynn County,N,0107,"Morningstar Treatment Services, Inc. Youth Estate","02, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,NA,NA,NA,NA,NA,NA,NA
2012,663,Glynn County,N,0195,Oglethorpe Point Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.7,68,11.6,15,1,3.1,4.1
2012,663,Glynn County,N,1056,St. Simons Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.3,65.1,11.7,15,1,5.5,6.5
2012,663,Glynn County,N,0298,Greer Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,96.4,65.4,11.4,15,1.5,3.1,4.6
2012,663,Glynn County,N,0112,Glynn Middle,"06, 07, 08",M,93.9,63.6,10.7,15,0.5,4.1,4.6
2012,663,Glynn County,N,0178,Glyndale Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,90.9,57.9,11.5,14.3,1,6.2,7.2
2012,663,Glynn County,N,0198,Satilla Marsh Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,87.6,61.8,9.4,12,1,3.4,4.4
2012,663,Glynn County,N,0114,Jane Macon Middle,"06, 07, 08",M,86.2,58.8,10.6,11.3,0.5,5,5.5
2012,663,Glynn County,N,0190,Golden Isles Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84.5,56.9,9.9,11.3,1,5.4,6.4
2012,663,Glynn County,N,4054,Risley Early College Academy,"06, 07, 08",M,80.5,50.6,9.6,11.3,0.5,8.5,9
2012,663,Glynn County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,85.3,59.4,10.3,11.3,0,4.3,4.3
2012,663,Glynn County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,79.5,57.8,10,9,0,2.7,2.7
2012,752,Webster County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,74.3,45.5,11.6,15,0,2.2,2.2
2012,663,Glynn County,N,0199,Needwood Middle School,"06, 07, 08",M,77.8,55.8,9.3,9,0.5,3.2,3.7
2012,663,Glynn County,N,0106,Sterling Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,76.1,54.4,9.2,10.5,1,1,2
2012,663,Glynn County,N,4752,Glynn Academy,"09, 10, 11, 12",H,76,52.8,9.5,13.1,0,0.6,0.6
2012,663,Glynn County,N,3552,Brunswick High School,"09, 10, 11, 12",H,74.4,48.7,9.4,13.1,0,3.2,3.2
2012,663,Glynn County,N,5052,Goodyear Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,73.7,50,9.1,9.8,1,3.8,4.8
2012,663,Glynn County,N,1052,Altama Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.4,50.6,8.2,9,1,0.6,1.6
2012,663,Glynn County,N,4052,Burroughs-Molette Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.1,43,7.1,7.5,0.5,0,0.5
2012,664,Gordon County,N,0292,Ashworth Middle School,"06, 07, 08",M,92.2,61.1,11.2,12,1,6.9,7.9
2012,664,Gordon County,N,1050,Belwood Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,87.9,59.3,10.7,12,0.5,5.4,5.9
2012,664,Gordon County,N,0192,Sonoraville East Middle School,"06, 07, 08",M,86.5,60,10,11.3,0.5,4.7,5.2
2012,664,Gordon County,N,2050,Fairmount Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.5,58.9,8.9,12.8,0.5,5.4,5.9
2012,664,Gordon County,N,0110,Sonoraville Elementary,"PK, KK, 01, 02, 03, 04, 05",E,84.9,58,10.2,10.5,0.5,5.7,6.2
2012,664,Gordon County,N,0190,Red Bud Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84.3,56.9,10.5,12,0.5,4.4,4.9
2012,664,Gordon County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,87.6,60.5,10.5,11.3,0,5.3,5.3
2012,664,Gordon County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,83.3,57,9.9,11.3,0,5.1,5.1
2012,785,Rome City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,74,53.3,9,11.3,0,0.4,0.4
2012,664,Gordon County,N,0274,Swain Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,79.3,54.5,8.7,11.3,0.5,4.3,4.8
2012,664,Gordon County,N,0106,Sonoraville High School,"09, 10, 11, 12",H,79.3,54.2,9.6,13.1,0,2.4,2.4
2012,664,Gordon County,N,0286,Gordon Central High School,"09, 10, 11, 12",H,78,51.8,8.8,14.1,0,3.3,3.3
2012,664,Gordon County,N,0176,Tolbert Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,75.8,54.7,9.9,7.5,0.5,3.2,3.7
2012,665,Grady County,N,1054,Whigham Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",E,91.8,60.6,10.6,14.3,1,5.3,6.3
2012,665,Grady County,N,1054,Whigham Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",M,85.3,60.3,8.2,13.5,0.5,2.8,3.3
2012,665,Grady County,N,3050,Shiver Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",M,85.1,55.4,9.9,15,0.5,4.3,4.8
2012,665,Grady County,N,3050,Shiver Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",E,82,56,8.8,12.8,0.5,3.9,4.4
2012,665,Grady County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,80.8,56.1,9.4,11.3,0,4,4
2012,665,Grady County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,77.6,55.2,8.9,12,0,1.5,1.5
2012,660,Fulton County,Y,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,73.9,52.7,10,10.3,0,0.9,0.9
2012,665,Grady County,N,2050,Southside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,78.2,56,9.1,9.8,1,2.3,3.3
2012,665,Grady County,N,0174,Washington Middle School,"06, 07, 08",M,77,53.6,8.7,12.8,1,0.9,1.9
2012,665,Grady County,N,1550,Northside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,73.9,48.4,9,8.3,1,7.2,8.2
2012,665,Grady County,N,0185,Eastside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,70.5,49.2,9.6,9.8,0.5,1.4,1.9
2012,665,Grady County,N,1050,Cairo High School,"09, 10, 11, 12",H,67.2,47.3,9.4,9.4,0,1.1,1.1
2012,666,Greene County,N,0109,LAKE OCONEE CHARTER,"PK, KK, 01, 02, 03, 04, 05, 06",E,96.7,68.8,10.9,15,2,,2
2012,666,Greene County,N,0109,LAKE OCONEE CHARTER,"PK, KK, 01, 02, 03, 04, 05, 06",M,88.3,65.8,8.8,NA,0.5,,0.5
2012,666,Greene County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,65.8,49.3,8.1,6.8,0,1.6,1.6
2012,666,Greene County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,64.1,43.7,7.6,9,0,3.8,3.8
2012,728,Stewart County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,73.6,47.2,10.7,11.3,0,4.4,4.4
2012,666,Greene County,N,0101,Anita White Carson Middle School,"06, 07, 08",M,63.4,43.1,7.5,8.3,0.5,4,4.5
2012,666,Greene County,N,0301,Greensboro Elementary,"PK, KK, 01, 02, 03, 04, 05",E,63,44.8,7.1,6.8,1,3.3,4.3
2012,666,Greene County,N,0401,Greene County High School,"09, 10, 11, 12",H,61.8,39.8,9.8,12.2,0,0,0
2012,666,Greene County,N,0201,Union Point Elementary,"KK, 01, 02, 03, 04, 05",E,57.8,44.9,8.1,3.8,1,0,1
2012,660,Fulton County,Y,0298,Sweet Apple Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.1,68.1,11.3,15,1.5,1.2,2.7
2012,660,Fulton County,Y,0591,Taylor Road Middle School,"06, 07, 08",M,97.5,68.5,10.7,15,0.5,2.8,3.3
2012,660,Fulton County,Y,0691,Tri-Cities High School,"09, 10, 11, 12",H,60.1,41.2,7,9.4,0,2.5,2.5
2012,660,Fulton County,Y,0290,Tubman Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.4,48,8.2,5.3,1,1.9,2.9
2012,660,Fulton County,Y,0497,Webb Bridge Middle School,"06, 07, 08",M,97.7,68.1,11.8,15,1,1.8,2.8
2012,660,Fulton County,Y,5069,Westlake High School,"09, 10, 11, 12",H,64.1,43.7,8.6,11.3,0.5,0,0.5
2012,660,Fulton County,Y,0405,Wilson Creek Elementary School ,"PK, KK, 01, 02, 03, 04, 05",E,98.7,68.3,11.4,15,1.5,2.5,4
2012,660,Fulton County,Y,0702,Woodland Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84,57,9.6,10.5,1,5.9,6.9
2012,660,Fulton County,Y,0289,Woodland Middle School,"06, 07, 08",M,72.8,52.3,9.1,9,0.5,1.9,2.4
2012,667,Gwinnett County,Y,1005,Alcova Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,92.6,60.2,11.4,13.5,0.5,7,7.5
2012,667,Gwinnett County,Y,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,94.3,62.5,10.9,15,0,5.9,5.9
2012,667,Gwinnett County,Y,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,93.5,61.8,11,14.3,0,6.4,6.4
2012,607,Barrow County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,73.3,49.7,10,12.2,0,1.4,1.4
2012,667,Gwinnett County,Y,0198,Alton C. Crews Middle School,"06, 07, 08",M,97,67.4,11,15,1,2.6,3.6
2012,667,Gwinnett County,Y,1016,Anderson-Livsey Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,74.7,52.7,9.9,9,1,2.1,3.1
2012,667,Gwinnett County,Y,0282,Annistown Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,88.5,55.8,11,13.5,0.5,7.7,8.2
2012,667,Gwinnett County,Y,0382,Arcado Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.3,63.6,11.9,15,1,5.8,6.8
